Long_m,Lat_m
-1744138.194,1445625.407
-2107350.017,1628251.577
-1642112.401,2394465.282
-1660477.044,1316052.65
-1729854.583,1454807.729
-1931865.653,1372166.836
-1783928.254,1618048.998
-1847184.245,1403794.832
-1793110.575,1318093.166
-1883913.531,1472152.114
-1810454.96,1357883.225
-2024709.125,1392571.995
-1551309.446,1289525.944
-1957372.102,1440524.118
-1713530.456,1381349.158
-1732915.357,1432362.054
-1503357.323,1349721.162
-1633950.338,1415017.67
-1680882.203,1417058.185
-1565593.057,1790472.588
-1527843.513,1244634.595
-1727814.067,1544590.427
-1644152.917,1330336.261
-1710469.683,1426240.507
-1908399.721,1480314.177
-1803313.154,1539489.137
-1391128.951,1242594.079
-1606403.374,1391551.737
-1518661.192,2041456.038
-1668639.107,1458888.761
-1569674.088,1753743.302
-1729854.583,1509901.657
-1804333.412,1316052.65
-1700267.103,1308910.845
-1656396.012,1289525.944
-1861467.856,1436443.086
-1501316.807,1752723.044
-1496215.517,1560914.553
-1919622.558,1303809.555
-1752300.258,1381349.158
-1503357.323,1426240.507
-1652314.981,1369106.063
-1771685.158,1655798.541
-1858407.082,1712932.985
-1750259.742,1356862.968
-1385007.403,1283404.397
-1629869.306,2063901.713
-1773725.674,1330336.261
-2060418.152,1436443.086
-1509478.87,1483374.951
-1835961.408,1397673.285
-1701287.361,1475212.887
-2052256.089,1548671.458
-1589058.989,1537448.621
-1675780.913,1504800.367
-1484992.68,1400734.059
-1626808.532,1762925.624
-1801272.638,1376247.868
-1599261.568,1343599.614
-1832900.634,1413997.412
-1764543.353,1325234.972
-1370723.792,1303809.555
-1971655.713,1431341.796
-1791070.059,2521997.523
-2014506.546,1457868.503
-1740057.163,2534240.618
-1472749.585,1641514.93
-1490093.97,1330336.261
-1580896.925,1428281.023
-1690064.524,1350741.42
-1449283.653,1255857.432
-1914521.269,1311971.619
-2016547.061,1425220.249
-1999202.677,1538468.879
-1915541.526,1820060.068
-1961453.133,1323194.456
-1804333.412,1722115.306
-1892075.594,1929227.666
-1863508.372,1515002.947
-1764543.353,1350741.42
-1762502.837,1393592.253
-1662517.56,1364004.773
-1813515.733,1566015.843
-1925744.106,1279323.365
-1555390.477,1396653.027
-1516620.676,1259938.464
-1824738.571,1337478.067
-1597221.052,1541529.653
-1511519.386,1330336.261
-1957372.102,1391551.737
-1656396.012,1325234.972
-1734955.873,1410936.638
-1522742.223,1359923.741
-1512539.644,1737419.175
-1930845.395,1302789.297
-1740057.163,1314012.134
-1970635.455,1366045.289
-1561512.025,1337478.067
-1878812.241,1265039.754
-1605383.116,1354822.452
-1816576.507,1472152.114
-1712510.198,1742520.465
-1584977.957,1852708.321
-1998182.419,1442564.634
-1444182.363,1539489.137
-1502337.065,1901680.702
-1696186.072,1355842.71
-1433979.784,1472152.114
-1838001.924,1371146.579
-1945129.006,1374207.352
-1683942.976,1731297.628
-1404392.304,1402774.574
-1663537.818,1407875.864
-1968594.939,1328295.745
-1864528.63,1476233.145
-2254267.159,2073084.034
-1665578.334,1598664.097
-1830860.118,1933308.698
-1717611.488,1860870.385
-1417655.657,1222188.921
-1564572.799,1426240.507
-1920642.816,1285444.912
-1772705.416,1413997.412
-1892075.594,1317072.908
-1761482.579,1576218.422
-1958392.359,1410936.638
-1929825.137,2003706.495
-1600281.826,1334417.293
-2028790.157,1474192.629
-1577836.152,1299728.523
-1761482.579,1488476.24
-2073681.506,1512962.431
-1579876.668,2130218.478
-1826779.087,1349721.162
-1760462.321,1318093.166
-1715570.972,1303809.555
-1802292.896,2020030.622
-1596200.794,2047577.586
-1796171.349,1394612.511
-2013486.288,1830262.647
-1811475.218,1382369.416
-1597221.052,1369106.063
-1955331.586,1316052.65
-1521721.966,1374207.352
-1518661.192,1707831.695
-1885954.046,2052678.876
-1678841.687,1999625.463
-1980838.034,1410936.638
-1614565.437,1878214.77
-1419696.173,1396653.027
-1854326.051,1496638.304
-2027769.899,1440524.118
-1560491.767,1351761.678
-1797191.607,1381349.158
-1835961.408,1417058.185
-1621707.243,1986362.11
-1605383.116,1376247.868
-1852285.535,1644575.704
-1347257.86,1344619.872
-1505397.839,1323194.456
-1436020.299,1262999.238
-1911460.495,1280343.623
-1645173.175,1458888.761
-1906359.205,1286465.17
-1634970.596,1483374.951
-1599261.568,1545610.685
-1797191.607,1415017.67
-1365622.502,1349721.162
-1698226.587,1338498.325
-2001243.193,2247548.14
-1585998.215,2196535.244
-1843103.213,1361964.257
-1545187.898,2233264.529
-1895136.368,1361964.257
-1772705.416,1343599.614
-1948189.78,1399713.801
-1475810.359,2048597.844
-1909419.979,1467050.824
-1602322.342,1368085.805
-1658436.528,1408896.122
-1846163.987,2094509.451
-1812495.476,1413997.412
-1767604.127,1424199.991
-1544167.64,1448686.181
-1812495.476,2166947.764
-1684963.234,1958815.146
-1875751.467,1590502.033
-1817596.765,1399713.801
-1805353.67,1866991.932
-1352359.149,1264019.496
-1372764.308,1244634.595
-1975736.744,1729257.112
-1366642.76,1238513.048
-1898197.142,1852708.321
-1940027.717,1328295.745
-1822698.055,1461949.534
-1968594.939,1520104.236
-1536005.577,2295500.263
-1745158.452,1521124.494
-1854326.051,1523165.01
-1943088.491,1648656.735
-1845143.729,1627231.319
-1770664.9,1466030.566
-1894116.11,1292586.718
-1569674.088,1463990.05
-1663537.818,2128177.962
-1664558.076,1281363.881
-1912480.753,1448686.181
-1517640.934,1345640.13
-1949210.038,1942491.019
-1563552.541,1397673.285
-1993081.129,1722115.306
-1420716.431,1331356.519
-1774745.932,1494597.788
-1438060.815,1318093.166
-1708429.167,1299728.523
-1603342.6,1350741.42
-1861467.856,2053699.134
-1825758.829,1329316.003
-1728834.325,1396653.027
-1727814.067,1370126.321
-1415615.141,1311971.619
-1923703.59,1316052.65
-1732915.357,1370126.321
-1420716.431,1516023.205
-1618646.469,1316052.65
-1597221.052,1564995.585
-1773725.674,1846586.774
-1583957.699,1505820.625
-1922683.332,1479293.919
-1484992.68,1928207.408
-1893095.852,1810877.746
-1537025.835,1295647.492
-1724753.294,1340538.841
-1930845.395,1301769.039
-1687003.75,2007787.527
-1722712.778,2014929.332
-1745158.452,1499699.078
-1859427.34,1831282.905
-1450303.91,1518063.72
-1957372.102,2442417.405
-1658436.528,1903721.218
-1990020.355,2683198.276
-1865548.888,1435422.828
-1730874.841,1388490.963
-1423777.204,1474192.629
-1676801.171,1370126.321
-1817596.765,1329316.003
-1515600.418,1826181.615
-1846163.987,1413997.412
-1607423.632,1963916.436
-1647213.691,1493577.53
-2027769.899,1448686.181
-1639051.627,2084306.871
-1824738.571,1352781.936
-1944108.748,1327275.488
-1760462.321,1369106.063
-1497235.775,2101651.256
-1657416.27,1329316.003
-1716591.23,2156745.184
-1850245.019,1508881.399
-1480911.648,1252796.659
-1984919.066,1500719.336
-1736996.389,1869032.448
-1521721.966,1333397.035
-1654355.496,1398693.543
-1687003.75,1553772.748
-1799232.122,1820060.068
-1892075.594,1754763.56
-1910440.237,1315032.392
-1721692.52,1456848.245
-1644152.917,1552752.49
-1673740.397,1315032.392
-1537025.835,2006767.269
-1902278.173,1350741.42
-1579876.668,1943511.277
-1372764.308,1364004.773
-1665578.334,1372166.836
-1574775.378,1396653.027
-1878812.241,1297688.008
-1460506.49,1306870.329
-1642112.401,1653758.025
-1662517.56,1302789.297
-1855346.309,1475212.887
-1572734.862,1254837.175
-2016547.061,1469091.34
-1512539.644,1239533.306
-1769644.642,1482354.693
-1735976.131,1543570.169
-1739036.905,1871072.964
-1826779.087,1370126.321
-1947169.522,1376247.868
-1857386.824,1434402.57
-1556410.735,1343599.614
-1657416.27,1284424.655
-1904318.689,1266060.012
-1775766.19,1320133.682
-1657416.27,1374207.352
-1613545.179,1378288.384
-1785968.769,1560914.553
-1838001.924,1396653.027
-1980838.034,1381349.158
-1832900.634,1399713.801
-1871670.435,1522144.752
-1665578.334,1491537.014
-1725773.552,1504800.367
-2066539.7,1567036.101
-1480911.648,1262999.238
-1567633.572,1529286.558
-1697206.329,1472152.114
-1985939.324,1462969.792
-1496215.517,1280343.623
-1607423.632,1334417.293
-1476830.617,1270141.044
-1974716.486,1360943.999
-1450303.91,1605805.902
-1562532.283,1323194.456
-1373784.566,1205864.794
-1910440.237,1453787.471
-1814535.991,1411956.896
-1520701.708,1279323.365
-1403372.046,1497658.562
-1550289.188,1264019.496
-1921663.074,1468071.082
-1941047.975,1357883.225
-1669659.365,1432362.054
-1492134.486,2263872.267
-1822698.055,1459909.018
-2025729.383,1474192.629
-2072661.248,1511942.173
-1433979.784,1584380.486
-1932885.911,1370126.321
-1530904.287,1668041.636
-1810454.96,1626211.061
-1611504.663,2123076.673
-1836981.666,1835363.937
-1710469.683,1451746.955
-1362561.729,1286465.17
-1585998.215,1369106.063
-1942068.233,1415017.67
-1411534.109,1387470.705
-1919622.558,1312991.877
-1680882.203,1440524.118
-1513559.902,1367065.547
-1796171.349,1648656.735
-1791070.059,1943511.277
-1797191.607,1503780.109
-1894116.11,1446645.665
-2042053.51,1790472.588
-1872690.693,1419098.701
-1993081.129,1496638.304
-1453364.684,1251776.401
-1594160.279,1295647.492
-1811475.218,1325234.972
-1623747.759,1293606.976
-1649254.207,1836384.195
-1567633.572,2109813.32
-1813515.733,1397673.285
-1963493.649,1344619.872
-1859427.34,1463990.05
-1770664.9,1302789.297
-1479891.39,1312991.877
-1529884.029,1290546.202
-1954311.328,1354822.452
-1731895.099,1629271.835
-1806373.928,1393592.253
-1453364.684,1278303.107
-1754340.774,1326255.23
-2009405.256,1379308.642
-1955331.586,1734358.402
-1374804.824,1319113.424
-2058377.637,1522144.752
-1764543.353,1306870.329
-1849224.761,1520104.236
-1908399.721,1535408.105
-1514580.16,1897599.67
-1772705.416,1384409.932
-1379906.113,1247695.369
-1544167.64,1317072.908
-1690064.524,1300748.781
-1771685.158,1463990.05
-1795151.091,1361964.257
-1926764.364,1372166.836
-1457445.716,2080225.84
-2036952.22,2129198.22
-1876771.725,1436443.086
-1818617.023,1330336.261
-2006344.482,1386450.447
-1662517.56,1380328.9
-1486012.938,1261978.98
-1859427.34,1410936.638
-1884933.789,1471131.856
-1827799.344,1535408.105
-1948189.78,1396653.027
-1807394.186,1381349.158
-1944108.748,1399713.801
-1508458.612,1290546.202
-2027769.899,2117975.383
-1822698.055,1361964.257
-1554370.219,1445625.407
-1564572.799,1520104.236
-1349298.375,1276262.591
-1919622.558,2569949.646
-1805353.67,1515002.947
-1912480.753,1307890.587
-1625788.274,1929227.666
-2014506.546,1431341.796
-1788009.285,1539489.137
-1840042.44,1691507.568
-1769644.642,2030233.201
-1450303.91,1335437.551
-1915541.526,1647636.478
-1892075.594,1273201.817
-1623747.759,1265039.754
-1754340.774,1330336.261
-1802292.896,1554793.006
-1545187.898,1309931.103
-1583957.699,1329316.003
-1999202.677,1454807.729
-1940027.717,1396653.027
-1738016.647,1934328.956
-1533965.061,1576218.422
-1571714.604,1382369.416
-1954311.328,1441544.376
-1642112.401,2560767.325
-1909419.979,1336457.809
-1574775.378,1995544.432
-1658436.528,1425220.249
-1608443.89,1351761.678
-1967574.681,1397673.285
-2013486.288,1433382.312
-1796171.349,1417058.185
-1835961.408,1352781.936
-1955331.586,1349721.162
-1836981.666,1516023.205
-1701287.361,1401754.316
-1992060.871,1520104.236
-2045114.284,2613820.737
-1759442.063,1481334.435
-1803313.154,1918004.829
-1734955.873,2280196.394
-1969615.197,1505820.625
-1414594.883,1368085.805
-1775766.19,1460929.276
-1973696.228,1330336.261
-1857386.824,1466030.566
-1546208.156,1708851.953
-1672720.139,1422159.475
-1905338.947,1966977.21
-1730874.841,1398693.543
-1525802.997,1385430.19
-1838001.924,2160826.216
-1557430.993,1476233.145
-1964513.907,1468071.082
-1821677.797,1374207.352
-1492134.486,1395632.769
-1633950.338,2043496.554
-1771685.158,1380328.9
-1522742.223,1355842.71
-1848204.503,1435422.828
-1472749.585,1308910.845
-1750259.742,1307890.587
-1792090.317,2126137.447
-1743117.936,1890457.865
-1942068.233,1306870.329
-1454384.942,1232391.5
-1857386.824,1448686.181
-1946149.264,1303809.555
-1819637.281,1901680.702
-1579876.668,1509901.657
-1616605.953,2028192.685
-2027769.899,1737419.175
-1615585.695,1408896.122
-1846163.987,1743540.723
-1864528.63,1394612.511
-1843103.213,1349721.162
-1541106.866,1281363.881
-1844123.471,1562955.069
-1900237.658,1421139.217
-1570694.346,1979220.305
-1726793.809,1381349.158
-1733935.615,1543570.169
-1605383.116,1562955.069
-1447243.137,1258918.206
-1735976.131,1495618.046
-1963493.649,1458888.761
-2021648.351,1395632.769
-1677821.429,1546630.942
-1477850.875,1278303.107
-1455405.2,1672122.668
-1627828.79,1336457.809
-1523762.481,1625190.803
-1691084.782,1573157.649
-1964513.907,1438483.602
-1723733.036,1543570.169
-1581917.183,1450726.697
-1501316.807,1240553.564
-1673740.397,1957794.888
-1959412.617,1326255.23
-1990020.355,1436443.086
-1979817.776,1617028.74
-1352359.149,1214026.857
-1800252.38,1342579.357
-1646193.433,1821080.326
-1712510.198,1334417.293
-1633950.338,1338498.325
-1447243.137,1327275.488
-1665578.334,1345640.13
-1736996.389,1468071.082
-1524782.739,1406855.606
-1368683.276,1225249.695
-1913501.011,1292586.718
-1664558.076,1777209.235
-1560491.767,2079205.582
-1997162.161,1924126.376
-1853305.793,1409916.38
-1441121.589,1471131.856
-1774745.932,1388490.963
-2048175.057,1543570.169
-1456425.458,2200616.275
-1923703.59,1524185.268
-1649254.207,1420118.959
-1642112.401,1292586.718
-1700267.103,1302789.297
-1735976.131,1849647.548
-2067559.958,1609886.934
-1800252.38,1759864.85
-2007364.74,1547651.2
-1600281.826,1508881.399
-1585998.215,1352781.936
-1518661.192,1854748.837
-1879832.499,1448686.181
-1495195.259,1370126.321
-1540086.608,1555813.264
-1654355.496,2094509.451
-1526823.255,2094509.451
-1526823.255,2512815.202
-1643132.659,1804756.199
-1719652.004,1513982.689
-1790049.801,2112874.093
-1699246.845,1315032.392
-1900237.658,1280343.623
-1532944.803,2276115.362
-1899217.4,2138380.542
-1761482.579,1561934.811
-1617626.211,1616008.482
-1887994.562,1584380.486
-1671699.881,1494597.788
-1864528.63,1452767.213
-1448263.395,2064921.971
-1507438.355,1466030.566
-1697206.329,1996564.689
-1472749.585,1261978.98
-1689044.266,1359923.741
-1714550.714,1358903.483
-1613545.179,1286465.17
-1517640.934,1537448.621
-1562532.283,1270141.044
-1889014.82,1838424.71
-1967574.681,1350741.42
-1834941.15,1365025.031
-1755361.031,1434402.57
-1404392.304,1277282.849
-1498256.033,1509901.657
-1459486.232,1421139.217
-1857386.824,1648656.735
-1795151.091,1320133.682
-1540086.608,1593562.807
-1601302.084,1906781.992
-1745158.452,1368085.805
-1628849.048,1974119.015
-1489073.712,1982281.078
-1897176.884,1436443.086
-1395209.982,1393592.253
-1719652.004,1691507.568
-1791070.059,1330336.261
-1922683.332,1577238.68
-2015526.804,2082266.356
-1971655.713,1485415.467
-1457445.716,1425220.249
-1694145.556,2501592.365
-1665578.334,1450726.697
-1467648.295,1309931.103
-1908399.721,1284424.655
-1933906.169,1309931.103
-1847184.245,1453787.471
-2008384.998,2280196.394
-1865548.888,1399713.801
-1671699.881,1607846.418
-1971655.713,1330336.261
-1617626.211,2071043.518
-1571714.604,1320133.682
-1662517.56,1532347.331
-1855346.309,1412977.154
-1500296.549,2003706.495
-1764543.353,1366045.289
-1695165.814,1330336.261
-1930845.395,1327275.488
-1491114.228,1262999.238
-1365622.502,1213006.599
-1725773.552,1347680.646
-1590079.247,1655798.541
-1615585.695,1663960.604
-1449283.653,1321153.94
-1556410.735,1354822.452
-1774745.932,1758844.592
-1610484.405,1277282.849
-1947169.522,1303809.555
-1805353.67,1384409.932
-1676801.171,1358903.483
-1746178.71,1643555.446
-1669659.365,1411956.896
-1944108.748,1331356.519
-2020628.093,1884336.317
-1765563.611,1465010.308
-1785968.769,2038395.265
-1828819.602,1401754.316
-1512539.644,2037375.007
-1744138.194,1583360.228
-1620686.985,1904741.476
-1815556.249,1440524.118
-1679861.945,1325234.972
-1893095.852,1497658.562
-1597221.052,1280343.623
-1421736.688,1272181.559
-1575795.636,1463990.05
-1587018.473,1299728.523
-1637011.112,1981260.821
-2012466.03,1395632.769
-1922683.332,1377268.126
-1439081.073,1389511.221
-1743117.936,1403794.832
-1784948.511,1829242.389
-1897176.884,1316052.65
-1776786.448,1519083.978
-1521721.966,2274074.846
-2021648.351,1476233.145
-1718631.746,1478273.661
-1975736.744,2560767.325
-1967574.681,1316052.65
-1600281.826,1997584.947
-1722712.778,1477253.403
-1903298.431,1273201.817
-1596200.794,1528266.3
-1863508.372,1843526
-1653335.239,1331356.519
-1911460.495,1930247.924
-1802292.896,1758844.592
-1612524.921,1462969.792
-1909419.979,1308910.845
-1840042.44,1609886.934
-1493154.744,1239533.306
-1613545.179,1469091.34
-1980838.034,1483374.951
-1840042.44,1352781.936
-1789029.543,1334417.293
-1615585.695,2256730.462
-1498256.033,1368085.805
-1662517.56,1970037.983
-1826779.087,1327275.488
-1712510.198,1382369.416
-1781887.738,1530306.816
-2004303.966,1392571.995
-1505397.839,1318093.166
-1538046.092,1484395.209
-1475810.359,2101651.256
-1726793.809,1473172.372
-1850245.019,1426240.507
-1746178.71,1389511.221
-1654355.496,1889437.607
-1941047.975,1638454.156
-1571714.604,1674163.184
-1691084.782,1609886.934
-1697206.329,1872093.222
-1639051.627,1920045.345
-1612524.921,1281363.881
-1928804.88,1373187.094
-1548248.672,1725176.08
-1799232.122,1326255.23
-1647213.691,1427260.765
-1640071.885,1338498.325
-1687003.75,1373187.094
-1532944.803,1622130.029
-1792090.317,1331356.519
-1491114.228,2242446.851
-1793110.575,1463990.05
-1781887.738,1402774.574
-1676801.171,1381349.158
-1685983.492,1882295.801
-1910440.237,1351761.678
-1634970.596,1457868.503
-2003283.708,2402627.346
-1512539.644,1347680.646
-1368683.276,1218107.889
-1389088.435,1335437.551
-1778826.964,1824141.099
-1941047.975,1299728.523
-1507438.355,1474192.629
-1720672.262,1425220.249
-1577836.152,2170008.538
-1513559.902,1525205.526
-1428878.494,1289525.944
-1918602.3,1303809.555
-1776786.448,1432362.054
-1811475.218,1892498.381
-1749239.484,1534387.847
-1756381.289,1743540.723
-1637011.112,1284424.655
-1926764.364,1294627.234
-1576815.894,1438483.602
-1546208.156,2065942.229
-1797191.607,1322174.198
-1789029.543,1323194.456
-2028790.157,1453787.471
-1699246.845,1364004.773
-1913501.011,1434402.57
-1712510.198,1294627.234
-1845143.729,1495618.046
-1766583.869,1453787.471
-1575795.636,2294480.005
-1571714.604,1351761.678
-1816576.507,1351761.678
-1884933.789,1563975.327
-1685983.492,1962896.178
-1720672.262,1327275.488
-1803313.154,1340538.841
-1826779.087,1948612.567
-1749239.484,1421139.217
-1683942.976,2008807.785
-1908399.721,1293606.976
-1523762.481,1360943.999
-1473769.843,1325234.972
-1925744.106,1395632.769
-1674760.655,1432362.054
-1708429.167,1351761.678
-1805353.67,2061861.197
-1812495.476,1386450.447
-1530904.287,1254837.175
-1650274.465,1352781.936
-1829839.86,1453787.471
-1437040.557,1457868.503
-1984919.066,1481334.435
-1879832.499,1844546.258
-2047154.799,1513982.689
-1897176.884,1286465.17
-1408473.335,1484395.209
-1618646.469,1417058.185
-1806373.928,1433382.312
-1777806.706,1455827.987
-1718631.746,1512962.431
-1609464.148,1394612.511
-1898197.142,1314012.134
-1720672.262,1318093.166
-1484992.68,1320133.682
-1949210.038,1676203.7
-1533965.061,1347680.646
-1986959.582,1997584.947
-1683942.976,1852708.321
-1832900.634,1344619.872
-1588038.731,1457868.503
-1871670.435,1427260.765
-1950230.296,1840465.226
-1915541.526,1439503.86
-1715570.972,1770067.429
-1567633.572,1378288.384
-1561512.025,1376247.868
-1527843.513,1871072.964
-1433979.784,1388490.963
-1671699.881,1344619.872
-1699246.845,1339518.583
-1632930.08,1302789.297
-1824738.571,1368085.805
-1997162.161,1463990.05
-1690064.524,1543570.169
-1847184.245,1471131.856
-1918602.3,1673142.926
-1526823.255,2338351.096
-1656396.012,1320133.682
-1898197.142,1528266.3
-1873710.951,1389511.221
-1866569.146,1391551.737
-1624768.016,1407875.864
-2014506.546,1399713.801
-1804333.412,1560914.553
-1895136.368,1736398.917
-1526823.255,1409916.38
-1565593.057,1391551.737
-1645173.175,1490516.756
-2005324.224,1492557.272
-1957372.102,1413997.412
-1923703.59,1364004.773
-1687003.75,2154704.669
-2121633.628,1553772.748
-1551309.446,1314012.134
-1578856.41,1741500.207
-1738016.647,1346660.388
-2014506.546,2245507.624
-1728834.325,1308910.845
-1830860.118,1342579.357
-1930845.395,1328295.745
-1939007.459,1380328.9
-1520701.708,1484395.209
-1519681.45,1337478.067
-1550289.188,2036354.749
-1804333.412,2349573.933
-1420716.431,1329316.003
-1907379.463,1373187.094
-1878812.241,1738439.433
-1838001.924,1356862.968
-2036952.22,1741500.207
-1892075.594,1276262.591
-1638031.37,1390531.479
-1880852.757,1297688.008
-1969615.197,1325234.972
-1891055.336,2300601.553
-1703327.877,1979220.305
-1828819.602,1433382.312
-1926764.364,1284424.655
-1604362.858,1290546.202
-1793110.575,2036354.749
-1557430.993,1946572.051
-1591099.505,1299728.523
-1577836.152,2238365.819
-1977777.26,1390531.479
-1808414.444,1575198.164
-1710469.683,1319113.424
-2033891.446,1529286.558
-1863508.372,2556686.293
-1814535.991,2035334.491
-1958392.359,1325234.972
-1917582.042,1467050.824
-2257327.933,2001665.979
-1456425.458,1391551.737
-1378885.855,1241573.821
-1775766.19,1377268.126
-1486012.938,1309931.103
-1973696.228,1391551.737
-1824738.571,2052678.876
-1571714.604,1385430.19
-1755361.031,1307890.587
-1663537.818,1678244.215
-1431939.268,1373187.094
-1556410.735,1254837.175
-1899217.4,1506840.883
-1474790.101,1335437.551
-1516620.676,2288358.457
-1483972.422,1335437.551
-1439081.073,1477253.403
-1766583.869,1444605.149
-1665578.334,1620089.513
-1705368.393,1724155.822
-1659456.786,1822100.583
-1435000.042,1451746.955
-1766583.869,1312991.877
-1894116.11,1281363.881
-1720672.262,1346660.388
-1780867.48,1442564.634
-1939007.459,1324214.714
-2062458.668,1556833.522
-1913501.011,1424199.991
-1816576.507,1524185.268
-1455405.2,1251776.401
-1991040.613,1406855.606
-1882893.273,1619069.255
-1438060.815,1468071.082
-1627828.79,1342579.357
-1408473.335,1229330.726
-1718631.746,2216940.402
-1477850.875,1235452.274
-1590079.247,1312991.877
-1754340.774,1366045.289
-1800252.38,1596623.581
-1784948.511,1498678.82
-1889014.82,1316052.65
-1853305.793,1434402.57
-1624768.016,1350741.42
-2015526.804,1392571.995
-1858407.082,1642535.188
-1912480.753,1895559.154
-1943088.491,1335437.551
-1598241.31,1994524.174
-1514580.16,1370126.321
-1353379.407,1304829.813
-1677821.429,1452767.213
-1727814.067,1297688.008
-1531924.545,1253816.917
-1801272.638,1368085.805
-1453364.684,1422159.475
-2114491.823,1628251.577
-1518661.192,1267080.27
-1460506.49,1323194.456
-1646193.433,1330336.261
-1774745.932,1584380.486
-1398270.756,1445625.407
-1887994.562,1324214.714
-1419696.173,1470111.598
-1408473.335,1537448.621
-1546208.156,1612947.708
-1530904.287,1430321.538
-1652314.981,1345640.13
-1739036.905,1372166.836
-1561512.025,1633352.866
-1356440.181,1208925.568
-1916561.784,1292586.718
-1630889.564,1681304.989
-1551309.446,1708851.953
-1683942.976,1315032.392
-1474790.101,1293606.976
-1753320.516,1540509.395
-1923703.59,1535408.105
-1616605.953,1355842.71
-1596200.794,1956774.63
-1901257.915,1456848.245
-1700267.103,2348553.675
-1461526.748,1554793.006
-1967574.681,1396653.027
-1627828.79,1801695.425
-1769644.642,1921065.603
-1985939.324,1507861.141
-1553349.961,1839444.968
-1786989.027,1392571.995
-1968594.939,1321153.94
-1993081.129,2467923.853
-1981858.292,1338498.325
-1765563.611,1467050.824
-1568653.83,1611927.45
-1348278.118,1309931.103
-1646193.433,1617028.74
-1596200.794,1347680.646
-1895136.368,1294627.234
-1834941.15,1507861.141
-1808414.444,1513982.689
-1973696.228,1496638.304
-1845143.729,1448686.181
-1599261.568,1436443.086
-1845143.729,2053699.134
-1957372.102,1455827.987
-1772705.416,1435422.828
-1955331.586,1336457.809
-1731895.099,1987382.368
-1601302.084,1282384.139
-1762502.837,1691507.568
-1452344.426,2150623.637
-1746178.71,1479293.919
-1746178.71,1455827.987
-1609464.148,1377268.126
-1571714.604,1288505.686
-1739036.905,1653758.025
-1502337.065,1451746.955
-1582937.441,2121036.157
-1495195.259,2087367.645
-2026749.641,1556833.522
-1811475.218,1366045.289
-1747198.968,1372166.836
-1745158.452,1303809.555
-1987979.839,2688299.566
-1546208.156,1493577.53
-2075722.021,1555813.264
-1815556.249,1644575.704
-1620686.985,1476233.145
-1547228.414,1614988.224
-1818617.023,1433382.312
-1441121.589,1274222.075
-1788009.285,1354822.452
-1531924.545,1989422.884
-1820657.539,1427260.765
-1363581.986,1382369.416
-1442141.847,1439503.86
-1941047.975,1554793.006
-1945129.006,1548671.458
-1514580.16,1980240.563
-1473769.843,1506840.883
-1955331.586,1482354.693
-1672720.139,1533367.589
-1819637.281,1389511.221
-1849224.761,1575198.164
-1666598.592,1571117.133
-1905338.947,1323194.456
-1580896.925,1377268.126
-1877791.983,1486435.725
-1443162.105,1255857.432
-1527843.513,1355842.71
-1957372.102,1334417.293
-1689044.266,1416037.927
-1831880.376,1574177.907
-1745158.452,1365025.031
-2042053.51,2155724.927
-1629869.306,1768026.913
-1731895.099,1553772.748
-1991040.613,1467050.824
-1584977.957,1291566.46
-1978797.518,1344619.872
-1475810.359,2242446.851
-1385007.403,1254837.175
-1516620.676,1245654.853
-1733935.615,1959835.404
-1561512.025,1799654.909
-1555390.477,1259938.464
-2023688.867,1399713.801
-1542127.124,1382369.416
-1398270.756,1334417.293
-1550289.188,1438483.602
-1710469.683,1446645.665
-1849224.761,1422159.475
-1987979.839,1663960.604
-1487033.196,1568056.359
-1945129.006,1305850.071
-1764543.353,1382369.416
-1582937.441,1557853.78
-1804333.412,1386450.447
-1495195.259,1994524.174
-1942068.233,1295647.492
-1551309.446,1338498.325
-1772705.416,1421139.217
-1678841.687,1486435.725
-1509478.87,1627231.319
-1672720.139,1691507.568
-1734955.873,1507861.141
-1352359.149,1305850.071
-2002263.45,1399713.801
-1944108.748,1323194.456
-1842082.956,1355842.71
-1849224.761,2007787.527
-1749239.484,1303809.555
-1528863.771,1575198.164
-1972675.971,1433382.312
-1886974.304,1315032.392
-1694145.556,1291566.46
-1524782.739,1458888.761
-1766583.869,1378288.384
-1451324.168,1429301.281
-1944108.748,1330336.261
-1968594.939,1426240.507
-1552329.703,1486435.725
-1846163.987,1358903.483
-1753320.516,1611927.45
-1560491.767,1339518.583
-1584977.957,1277282.849
-1437040.557,1600704.613
-1695165.814,2564848.356
-1660477.044,1390531.479
-1985939.324,1444605.149
-1697206.329,1807816.972
-1698226.587,1911883.281
-1363581.986,1406855.606
-1639051.627,1377268.126
-1745158.452,1995544.432
-1799232.122,1335437.551
-1797191.607,1977179.789
-1644152.917,2096549.967
-1447243.137,2033293.975
-1517640.934,1367065.547
-1914521.269,1519083.978
-1421736.688,1241573.821
-1511519.386,1310951.361
-1780867.48,2113894.351
-1488053.454,1252796.659
-1817596.765,1498678.82
-1473769.843,1275242.333
-1957372.102,1499699.078
-1650274.465,1351761.678
-1613545.179,1298708.266
-1919622.558,1278303.107
-1498256.033,1869032.448
-1448263.395,1453787.471
-1631909.822,1783330.782
-1965534.165,1553772.748
-1597221.052,1795573.877
-1708429.167,1382369.416
-1461526.748,1410936.638
-1729854.583,1577238.68
-1474790.101,1438483.602
-1813515.733,1347680.646
-1793110.575,1548671.458
-2008384.998,1474192.629
-1435000.042,1298708.266
